1046	1 5 8 11	12.05	89.2%	12.38	5.4
1047	2 5 5 7	12.05	82.1%	11.5	4.8
1048	2 5 7 13	12.05	84%	12	5.65
1049	3 5 10 13	12.06	82.6%	11.32	5.55
1050	5 5 8 12	12.09	79.5%	11.18	5.23
1051	2 4 4 5	12.14	82.6%	11.22	4.97
1052	4 10 11 13	12.14	76.2%	10.52	5.61
1053	2 3 5 13	12.16	86%	12.13	5.37
1054	2 6 6 7	12.17	78.6%	10.71	5.57
1055	5 8 10 12	12.17	83.6%	11.36	5.18
1056	3 3 3 4	12.19	82.7%	11.58	6
1057	4 4 6 9	12.2	77.5%	10.56	5.57
1058	7 10 10 12	12.2	77.9%	10.96	4.98
1059	5 7 11 13	12.22	71.5%	9.98	5.09
1060	7 8 9 10	12.23	79.8%	11.27	5.46
1061	3 4 9 9	12.25	85.1%	12.08	5.09
1062	2 4 4 10	12.27	89.8%	12.27	4.88
1063	2 5 8 10	12.31	82.5%	11.28	4.93
1064	4 4 7 8	12.32	84.4%	12.19	5.42
1065	6 9 10 12	12.35	81.1%	11.57	6.18
1066	2 5 7 11	12.36	82.4%	11.74	5.78
1067	2 3 6 12	12.38	91.1%	12.83	5.19
1068	3 3 9 13	12.39	75.2%	10.52	5.8
1069	6 9 11 13	12.41	72.9%	10.17	5.73
1070	3 5 11 12	12.47	79.8%	11.3	5.8
1071	1 4 5 7	12.51	87.9%	12.57	5.37
1072	7 9 10 11	12.55	77%	10.84	5.28
1073	2 4 5 7	12.56	79%	11.42	5.68
1074	4 5 8 13	12.57	77.5%	11.2	5.91
1075	3 5 6 11	12.58	82.5%	11.87	6.52
1076	4 6 9 13	12.62	85.4%	12.62	5.13
1077	5 6 10 12	12.62	76.1%	10.83	5.34
1078	4 4 6 10	12.68	87.2%	12.73	5.39
1079	1 5 8 13	12.69	79.8%	11.48	5.76
1080	7 7 9 10	12.69	75.2%	11.34	5.23
1081	2 3 3 3	12.7	82.2%	11.78	5.91
1082	4 7 10 12	12.7	80.3%	11.37	5.47
1083	4 4 6 8	12.76	84.2%	12.28	6.56
1084	5 7 7 9	12.78	73.8%	11.12	5.02
1085	2 4 8 13	12.81	82.2%	12.11	5.76
1086	1 4 6 6	12.88	79.7%	11.73	6.36
1087	2 5 10 13	12.9	82%	12.44	5.9
1088	1 4 5 9	12.92	82.3%	12.09	6.71
1089	1 1 6 9	12.93	80.7%	11.18	6.34
1090	2 2 2 9	12.94	76.8%	10.93	6.35
1091	4 4 5 12	12.94	79.3%	11.51	5.91
1092	3 3 5 10	12.95	83.2%	12.34	5.49
1093	4 8 12 12	12.95	86.1%	12.39	5.8
1094	5 9 10 13	12.97	78.3%	11.63	5.95
1095	3 5 6 13	12.98	75.8%	11.17	5.35
1096	1 4 5 8	13.02	83.3%	12.49	5.62
1097	1 4 7 9	13.02	82.2%	12.28	5.33
1098	6 7 7 10	13.02	72.8%	10.64	5.19
1099	2 3 8 8	13.06	80.6%	11.92	5.76
1100	2 7 10 11	13.13	79.5%	12.25	6.09
1101	5 7 10 10	13.13	77%	12.05	5.22
1102	6 9 11 12	13.14	75.8%	11.15	6.19
1103	5 5 7 10	13.15	74%	11.39	4.88
1104	4 10 10 12	13.16	78.5%	11.96	6.18
1105	3 5 7 8	13.24	86.2%	13.12	6.12
1106	2 8 10 13	13.3	81.6%	12.68	5.93
1107	6 8 11 12	13.33	77.9%	12.2	5.63
1108	1 3 6 10	13.34	82.4%	12.14	6.93
1109	1 5 6 11	13.37	81.1%	12.3	6.69
1110	3 6 11 13	13.38	73.3%	10.74	6.14
1111	2 3 5 10	13.42	80.1%	12.21	5.52
1112	2 2 5 9	13.43	74.3%	11.38	5.96
1113	6 7 10 10	13.43	71.8%	10.41	5.58
1114	6 12 12 12	13.45	76.4%	11.23	6.15
1115	2 3 7 8	13.49	80.8%	12.47	5.38
1116	4 5 8 10	13.54	76.2%	11.51	6.07
1117	7 10 11 13	13.57	73.1%	11.13	5.86
1118	3 8 9 11	13.68	80.5%	12.81	6.89
1119	3 5 9 9	13.74	79.6%	12.93	6.13
1120	2 3 8 9	13.78	81.7%	12.94	6.32
1121	2 4 7 9	13.83	81.1%	13.22	6.39
1122	2 10 12 13	13.87	81.4%	13.29	6.06
1123	4 5 8 11	14.09	74.4%	11.75	6.5
1124	2 4 9 10	14.11	79.3%	12.9	5.72
1125	4 4 5 13	14.14	73.7%	11.96	7.08
1126	3 4 4 11	14.17	76.6%	12.54	6.25
1127	5 7 9 11	14.2	71.5%	11.19	5.91
1128	7 9 12 12	14.21	65.1%	9.15	5.26
1129	3 3 9 11	14.22	79.4%	13.09	5.58
1130	3 5 5 11	14.25	79.5%	13.21	5.56
1131	6 10 10 13	14.27	70%	10.8	6.01
1132	2 6 9 12	14.28	83.5%	13.62	6.42
1133	5 9 9 12	14.3	76.2%	12.69	6.48
1134	3 3 8 10	14.31	80.6%	13.68	5.75
1135	3 4 7 12	14.4	82.7%	13.91	5.95
1136	3 4 4 10	14.42	76.7%	12.25	6.69
1137	5 5 9 11	14.42	71.1%	12.33	5.16
1138	1 3 7 9	14.43	80.9%	12.99	5.64
1139	3 3 4 13	14.49	77.2%	12.52	6.94
1140	5 6 6 12	14.57	80.6%	13.3	5.84
1141	3 5 12 12	14.58	66.6%	9.65	5.75
1142	2 5 9 10	14.61	78.4%	13.21	6.23
1143	4 4 4 10	14.61	77.3%	12.89	6.54
1144	1 3 5 6	14.62	86.3%	14.2	5.97
1145	2 5 9 11	14.62	76.6%	13.01	6.87
1146	4 6 9 12	14.63	77.8%	12.81	7.16
1147	7 7 7 12	14.64	66.1%	8.77	6.01
1148	3 4 10 10	14.75	76.4%	13.04	6.08
1149	2 6 12 13	14.83	79%	13.69	5.94
1150	2 2 5 10	14.85	78.5%	13.57	5.76
1151	1 5 5 10	14.88	71.8%	11.52	6.95
1152	5 7 8 10	14.88	71.8%	12.21	5.59
1153	4 6 8 10	14.9	76.7%	12.53	7.42
1154	5 5 5 12	14.96	68.1%	10.01	6.25
1155	1 5 11 12	14.97	71.9%	11.35	6.37
1156	2 4 10 11	14.99	79.3%	13.89	6.48
1157	1 4 4 6	15	80.6%	13.55	6.76
1158	4 7 8 11	15.01	69.9%	10.44	6.38
1159	2 2 7 7	15.04	69.9%	11.47	5.99
1160	3 6 8 13	15.06	81.5%	14.4	6.23
1161	2 5 8 8	15.17	70.9%	11.61	6.53
1162	4 7 8 12	15.17	80%	14.18	6.82
1163	3 6 8 12	15.18	80.8%	14.07	6.55
1164	3 3 9 10	15.34	77.8%	13.87	6.27
1165	1 3 8 10	15.39	71.8%	11.95	6.22
1166	2 6 6 9	15.41	73%	12.62	6.39
1167	2 6 11 12	15.41	78%	13.97	6.21
1168	6 8 9 10	15.47	73.1%	12.73	6.99
1169	2 2 3 4	15.56	76.9%	13.6	6.39
1170	2 3 8 10	15.6	82.5%	15.12	6.76
1171	3 6 6 13	15.6	72.3%	12.28	6.49
1172	2 5 5 9	15.69	78%	14.39	6.05
1173	5 7 12 12	15.69	65.9%	10.31	6.11
1174	4 5 7 13	15.71	72.1%	12.45	6.33
1175	5 6 9 13	15.83	69.9%	12.47	6.07
1176	1 3 12 13	15.84	75.6%	13.68	6.83
1177	2 3 6 7	15.96	81%	14.98	6.51
1178	2 2 6 7	16.11	72.9%	13.11	6.7
1179	10 12 12 12	16.12	64%	10.04	5.54
1180	6 10 11 12	16.17	69.9%	12.93	6.18
1181	1 3 11 12	16.21	76%	13.9	6.9
1182	3 3 8 13	16.23	69.2%	11.77	6.34
1183	1 4 10 12	16.33	72.2%	12.86	6.6
1184	2 6 10 11	16.44	72.7%	13.71	6.89
1185	4 9 9 12	16.54	72%	13.65	6.57
1186	3 10 11 13	16.58	71.6%	13.53	6.44
1187	3 9 9 13	16.59	67.7%	12.15	6.03
1188	5 5 6 8	16.63	78.1%	15.07	6.64
1189	8 8 8 11	16.8	63.3%	10.1	5.89
1190	6 6 9 10	16.9	70.1%	13.29	6.87
1191	2 3 7 10	16.98	77.1%	15.12	6.78
1192	2 2 9 12	17.01	74%	15.09	6.47
1193	2 4 4 9	17.09	73.4%	13.61	7.31
1194	3 8 9 13	17.1	74%	14.92	6.9
1195	3 5 7 12	17.12	71%	13.84	7.48
1196	6 6 6 10	17.17	66.6%	11.68	6.57
1197	9 9 9 12	17.27	64.6%	9.72	6.72
1198	2 3 7 7	17.34	76.2%	15.59	6.77
1199	2 7 10 10	17.35	68%	13.57	6.04
1200	5 7 7 10	17.37	67.1%	13.35	6.49
1201	3 5 8 9	17.4	76%	15.7	7.55
1202	3 6 8 10	17.4	67.7%	12.12	7.06
1203	3 9 9 11	17.48	70.9%	13.63	7.47
1204	2 6 7 10	17.63	70.5%	12.91	7.2
1205	8 10 12 13	17.73	67.4%	14.27	6.1
1206	2 8 10 12	17.88	79.5%	16.46	7.53
1207	3 5 9 10	18.17	68.5%	13.98	7.34
1208	3 4 8 13	18.2	70.2%	13.83	7.65
1209	3 5 12 13	18.23	68.6%	14.44	6.57
1210	2 6 9 10	18.27	69.9%	14.9	6.89
1211	6 8 8 9	18.74	63.5%	11.53	7.07
1212	2 6 8 9	18.75	72.5%	15.85	6.65
1213	2 4 7 8	18.77	77%	16.71	7.15
1214	4 5 6 9	18.78	75.3%	17.07	7.13
1215	4 8 9 12	18.96	73.2%	16.61	7.05
1216	2 2 4 12	19.01	75.8%	15.05	8.9
1217	2 2 9 10	19.08	65.4%	14.23	7.34
1218	7 8 8 10	19.12	61.7%	11.81	7.38
1219	10 10 10 12	19.2	61.7%	9.99	6.57
1220	2 7 12 12	19.28	63.8%	11.92	7.16
1221	2 2 4 4	19.32	72.8%	15.09	8.29
1222	1 3 3 8	19.41	74.1%	15.76	7.82
1223	2 7 10 12	19.55	70.5%	16.13	7.16
1224	2 3 10 10	19.59	68.6%	14.34	7.23
1225	2 3 9 12	19.67	67.8%	12.9	7.32
1226	6 8 10 11	19.82	65.4%	13.55	7.3
1227	2 3 11 11	19.84	69%	15.19	7.92
1228	8 10 12 12	19.86	63.9%	11.89	7.72
1229	1 5 7 10	20.21	70.1%	16.18	7.68
1230	1 3 8 11	20.32	73.2%	16.6	7.88
1231	1 2 8 10	20.42	68.6%	15.12	7.81
1232	3 5 10 11	20.65	70.2%	16.27	8.47
1233	9 11 12 12	20.69	60%	10.83	6.42
1234	3 6 9 13	20.8	70.1%	17.39	7.52
1235	4 4 8 9	20.8	70.1%	16.66	8.21
1236	1 6 10 12	20.82	66.7%	14	7.82
1237	5 9 12 13	20.87	64.2%	16.22	7.15
1238	2 3 3 5	20.95	69.9%	15.85	8.58
1239	2 3 5 8	21.08	73.4%	17.88	7.64
1240	3 5 7 11	21.21	64.3%	14.51	7.74
1241	4 5 7 10	21.37	64.1%	14.36	7.8
1242	3 3 7 8	21.67	68.5%	17.15	8.31
1243	5 7 10 13	22.23	61.8%	16.22	7.19
1244	2 4 5 10	22.73	67.5%	17.41	8.34
1245	2 3 6 8	22.86	75.7%	20.26	8.88
1246	2 9 10 10	23.28	60%	16.88	7.5
1247	3 4 5 13	23.31	66.1%	17.62	8.42
1248	1 5 9 12	23.42	63.6%	14.21	8.92
1249	5 9 11 13	23.74	61.9%	17.07	7.89
1250	5 7 9 10	23.94	62.2%	15.72	8.72
1251	2 4 5 5	24.1	61.3%	15.21	8.35
1252	2 2 5 8	24.13	63.6%	16.67	8.97
1253	8 9 11 11	24.5	59%	15.84	8.36
1254	8 8 9 12	24.52	57.1%	12.62	7.62
1255	6 6 7 11	24.64	58.1%	12.79	8.06
1256	2 5 10 12	24.78	64%	18.01	8.63
1257	4 10 11 12	24.92	62.9%	17.72	8.96
1258	3 4 7 8	24.93	61.4%	14.39	8.27
1259	3 4 4 4	24.98	67.1%	18.02	10.02
1260	5 6 6 9	25.04	60.1%	14.28	8.89
1261	3 5 10 10	25.12	54.5%	12.43	6.58
1262	2 2 6 11	25.28	62.1%	18.48	8.38
1263	4 9 10 12	25.58	62%	17.29	9.13
1264	4 7 8 10	25.76	63.4%	18.73	9.16
1265	2 6 9 9	26.1	57.8%	14.07	7.63
1266	5 6 7 9	26.2	61.2%	16.31	9.39
1267	3 9 11 13	26.5	57.9%	14.29	8.6
1268	1 7 12 13	26.87	57.6%	15	9.07
1269	2 3 13 13	26.87	58.5%	17.73	9.62
1270	1 4 9 13	27.24	61.9%	18.63	9.83
1271	4 10 10 11	27.36	55.5%	19.05	9.01
1272	3 4 5 11	28.23	63.5%	21.02	10.02
1273	6 6 9 13	28.48	54.4%	13.06	8.09
1274	2 3 7 9	28.49	59.2%	17.86	9.78
1275	3 3 6 6	28.56	58.4%	14.36	8.48
1276	4 5 9 12	28.96	61.6%	21.93	9.89
1277	2 2 7 10	30.06	54.3%	16.15	8.57
1278	2 5 12 13	30.61	59%	22.39	9.71
1279	1 4 6 10	30.91	56.7%	18.49	9.06
1280	4 4 7 13	31.09	54.6%	15.32	9.65
1281	1 2 7 7	31.4	56%	16.96	10.38
1282	3 6 7 10	31.67	58.1%	21.81	10.45
1283	2 5 8 12	32.82	55.1%	17.8	9.92
1284	2 2 3 10	34.79	55.6%	18.55	10.36
1285	2 2 6 9	34.82	52.9%	17.66	9.63
1286	2 5 7 9	34.83	53.7%	23.74	10.28
1287	2 4 7 7	35.04	51.3%	17.12	9.49
1288	3 8 10 12	35.17	53.6%	20.92	10.73
1289	6 7 11 11	35.29	46.5%	19.97	10.19
1290	7 9 11 12	35.3	50.4%	17.44	10.36
1291	4 7 9 11	37.27	52.1%	23.04	11.39
1292	3 6 6 10	38.56	49.7%	18.47	10.35
1293	7 8 9 12	39.08	49.6%	15.76	9.87
1294	5 5 8 11	39.21	46.3%	24.94	10.98
1295	2 2 3 5	39.24	51.4%	15.69	9.14
1296	5 10 10 11	41.06	41.5%	15.04	7.18
1297	1 5 11 11	41.72	43.9%	15.8	9.78
1298	1 7 13 13	43.93	42.3%	13.85	8.43
1299	1 2 9 11	43.95	46%	22.14	11.81
1300	1 5 5 5	44.95	44.2%	11.66	7.18
1301	4 9 11 11	45.64	44.1%	25.09	13.73
1302	5 9 10 11	47.42	43.6%	28.43	13.68
1303	6 7 7 11	48.16	42.5%	27.27	14.32
1304	3 3 7 7	50.46	40.9%	12.4	7.11
1305	8 9 10 12	50.54	43.7%	22.04	14.18
1306	3 5 8 13	51.19	41.7%	30.82	13.88
1307	5 10 10 13	52	38.4%	17.49	8.19
1308	1 3 9 10	52.92	41.9%	23.75	12.35
1309	2 5 6 9	53.37	44.4%	26.76	13.6
1310	1 6 11 13	53.47	38.5%	18.46	9.7
1311	6 12 12 13	53.49	39.4%	14.52	7.61
1312	4 4 10 10	54.59	41.1%	13.32	9.07
1313	4 6 6 10	55.74	40.8%	22.87	12.1
1314	4 4 7 7	55.98	39.6%	13.94	7.5
1315	5 7 9 12	55.99	40.6%	18.05	11.57
1316	4 6 7 9	56.75	42.8%	19.73	12.08
1317	2 2 11 11	57.58	40.3%	12.61	8.23
1318	4 5 6 12	58.74	43.6%	19.4	13.8
1319	6 11 12 12	58.8	37.6%	15.21	8.45
1320	6 7 8 12	59.52	42.6%	16.25	11.64
1321	3 5 8 12	60.15	38.9%	27.93	12.99
1322	3 4 6 13	60.17	41.7%	19.98	11.5
1323	4 7 11 13	60.24	37.7%	31.82	16.47
1324	4 5 6 11	60.87	38.9%	19.52	10.52
1325	2 4 11 12	61.32	39.6%	23.63	12.72
1326	2 2 13 13	61.92	37.7%	13.6	7.95
1327	5 7 10 11	61.93	35.8%	23.01	12.67
1328	5 8 9 13	64.8	35.5%	34.56	16.3
1329	5 6 8 13	65.06	37.7%	22.26	11.14
1330	2 7 8 9	65.28	40.6%	19.15	10.98
1331	7 10 12 13	66.49	38.5%	21.81	11.96
1332	2 2 6 13	68.62	33.9%	31.27	16.1
1333	5 6 9 11	71.11	34.1%	26.12	14.84
1334	1 4 7 11	72.93	35.7%	29.35	16.01
1335	6 9 9 10	81.28	31.3%	32.36	17.96
1336	2 5 7 8	82.03	34%	29	15.64
1337	7 8 8 13	84.19	29.7%	27.8	15.11
1338	4 8 8 13	84.87	30%	24.59	13.44
1339	5 7 7 11	86.27	27.4%	25.56	12.88
1340	3 3 7 13	87.15	27.9%	33.31	18.54
1341	4 8 8 11	87.32	29.7%	23.62	13.61
1342	3 8 8 10	87.78	29.1%	25.95	15.71
1343	7 8 10 11	88.45	30.2%	24.32	14.11
1344	5 5 7 11	88.52	26.7%	26.32	13.13
1345	2 7 7 10	91.35	27%	26.78	12.22
1346	1 6 6 8	91.95	30.5%	20.84	12.22
1347	2 3 8 13	92.19	32%	23.43	12.29
1348	3 3 8 8	95.53	31.8%	15.86	10.62
1349	2 2 10 11	95.65	30.3%	26.31	16.74
1350	9 11 12 13	96.06	28.1%	21.95	12.66
1351	3 3 5 7	98.94	29.5%	29.38	17.53
1352	3 6 6 11	101.07	27.9%	24.96	14.85
1353	1 8 12 12	103.24	29.9%	19.98	12.71
1354	2 9 13 13	103.85	25.5%	31.12	19
1355	2 4 7 12	104.41	28.5%	29.95	16.35
1356	2 4 10 10	109.74	26.4%	29.16	18.33
1357	3 7 9 13	110.57	26%	40.26	21.56
1358	3 5 7 13	112.36	23.9%	41.24	22.1
1359	2 5 5 10	178.53	22.4%	24.3	16.34
1360	1 4 5 6	187.31	29.8%	17.67	10.76
1361	1 3 4 6	196.8	27.7%	19.35	11.49
1362	2 3 5 12	207.08	20.8%	30.55	22.24
